ifscode,wbcode,year,discoveryyear,disctype,urr,urr_oil,urr_gas,urr_conden,onshrshare,lnurt_h,discovery,discnopast3,discnonseq,sizecom10,sizecom5,discountrate,sizerisk,sizerealistic,sizerealistic_oilcond,sizerealistic_gas,sizeonshore,sizeoffshore,sizerealtype,lngdplcu,lnclcu,embi,in_embi_dumm,ln_rer_def,ln_rer_cpi,oil_rent,fuel_exp,oil_price,lngovlcu,inv_gdp,ca_gdp,debt_gdp,tb_gdp,inv_n,inv_m,inv_c,inv_o
112,GBR,2006,,,0,0,0,0,,0,0,0,0,0,0,0.0501219,0,0,0,0,0,0,0,731.4238,716.3167,,0,-58.87079523,-58.60136625,0.712906177,9.50949565,61.4308120,2650.136564,17.0707741,-3.058199028,43.89229294,-2.342458107,,,,
112,GBR,2007,,,0,0,0,0,,0,0,0,0,0,0,0.0501219,0,0,0,0,0,0,0,734.7937,718.5063,,0,-67.10637608,-66.53253777,0.677154556,10.2745141,68.3690539,2651.179948,17.5963754,-3.591130356,44.89659682,-2.273528346,,,,
112,GBR,2008,,,0,0,0,0,,0,0,0,0,0,0,0.0501219,0,0,0,0,0,0,0,734.0212,718.2846,,0,-59.79325432,-57.75253494,0.946332497,12.87979409,93.7771335,2653.010364,16.73924573,-4.236190182,55.60053323,-2.555007295,,,,
112,GBR,2009,,,0,0,0,0,,0,0,0,0,0,0,0.0501219,0,0,0,0,0,0,0,728.7123,715.748,,0,-44.16798356,-43.49391921,0.576811914,11.04378989,61.7549198,2654.141586,15.08963712,-3.530086031,69.39682399,-1.854440922,,,,
112,GBR,2010,,,0,0,0,0,,0,0,0,0,0,0,0.0501219,0,0,0,0,0,0,0,730.3585,716.637,,0,-43.51318273,-43.51318273,0.748783947,12.43763077,78.0611548,2654.416446,15.45129156,-3.388359836,82.44056881,-2.216902006,,,,
112,GBR,2011,2011,1,500,0,3,0,1,6.214608,1,1,1,0.1288121,0.2379344,0.0501219,0.2375508,1.037966,0,1.037966,0.9945736,0,0.9945736,731.4697,716.3243,,0,-47.10521127,-47.81350811,0.884157246,12.63819972,106.0339382,2654.525777,15.58910191,-1.952346574,96.1329753,-1.122814401,,,,
112,GBR,2012,,,0,0,0,0,,0,0,0,0,0,0,0.0501219,0,0,0,0,0,0,0,731.747,717.8226,,0,-45.47163191,-46.88911407,0.713261397,13.93585888,108.9044499,2655.759697,15.69416355,-3.768537255,100.2961491,-1.511037972,,,,
122,AUT,1960,,,0,0,0,0,,0,0,0,0,,,0.0476839,,,,,,,,413.356,,,0,,,,,1.6300001,2358.915116,,,,,,,,
122,AUT,1961,,,0,0,0,0,,0,0,0,0,,,0.0476839,,,,,,,,418.5318,,,0,,,,,1.5700000,2360.430293,,,,,,,,
122,AUT,1962,,,0,0,0,0,,0,0,0,0,,,0.0476839,,,,,,,,420.9009,,,0,,,,,1.5200000,2363.027843,,,,,,,,
122,AUT,1963,,,0,0,0,0,,0,0,0,0,,,0.0476839,,,,,,,,424.899,,,0,,,,2.352345715,1.5000000,2367.329579,,,,,,,,
122,AUT,1964,,,0,0,0,0,,0,0,0,0,,,0.0476839,,,,,,,,430.7615,,,0,,,,2.996829695,1.4500000,2372.125021,,,,,,,,
122,AUT,1965,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,434.1409,,,0,,,,3.321868921,1.4200000,2373.453942,,,,,,,,
122,AUT,1966,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,439.6305,,,0,,,,3.416796377,1.3600000,2377.987192,,,,,,,,
122,AUT,1967,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,442.5938,,,0,,,,3.191946821,1.3300000,2381.902459,,,,,,,,
122,AUT,1968,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,446.969,,,0,,,,3.002992346,1.3200000,2384.997959,,,,,,,,
122,AUT,1969,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,452.7943,,,0,,,,2.518273458,1.2700000,2387.229125,,,,,,,,
122,AUT,1970,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,459.7207,,,0,,,0.012186689,2.542447599,1.2100000,2391.507275,25.28565939,,,,26530000000,19260000000,8200000000,420000000
122,AUT,1971,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,464.7074,,,0,,,0.015237253,2.038540087,1.6900000,2394.731469,27.37257054,,,,31720000000,24610000000,8770000000,410000000
122,AUT,1972,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,470.7302,,,0,,,0.019461384,1.994948724,1.8200000,2398.764046,28.90080178,,,,40140000000,30220000000,9980000000,450000000
122,AUT,1973,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,475.5018,,,0,,,0.035718003,2.166289753,2.8075000,2401.703159,27.64952785,,,,37950000000,27480000000,7870000000,310000000
122,AUT,1974,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,479.3698,,,0,,,0.227320749,2.044556314,10.9749994,2407.249481,27.65658972,,,,46060000000,29180000000,9300000000,430000000
122,AUT,1975,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,479.0068,,,0,,,0.174518296,2.089006539,10.4325001,2411.150994,26.38302953,,,,48860000000,25930000000,9540000000,650000000
122,AUT,1976,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,483.4821,,,0,,,0.171058576,1.880161387,11.6300001,2415.321594,26.19118747,,,,1.80E+11,32642567477,13841755092,3154583572
122,AUT,1977,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,488.053,,,0,,,0.143392991,1.941623277,12.5650001,2418.98288,27.15133677,,,,1.97E+11,40967338897,15483393153,3102423029
122,AUT,1978,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,487.6899,,,0,,,0.113008564,1.568401568,12.9166667,2419.828011,25.44755798,,,,2.03E+11,39022736287,16312837390,4308496131
122,AUT,1979,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,493.001,469.1447,,0,,,0.217478477,1.439499622,29.8166665,2423.424425,25.56089628,,,,2.16E+11,40572350438,16123987000,3955597216
122,AUT,1980,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,495.2886,470.8709,,0,,235.2253858,0.229691325,1.568812245,35.8458328,2425.4056,25.96075017,,,,2.31E+11,48345730736,17690098000,2869104764
122,AUT,1981,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,495.1891,472.0017,,0,,259.2622693,0.181764271,1.74027377,34.2941662,2427.278077,25.98373463,,,,2.46E+11,53581726258,17692818000,2692751111
122,AUT,1982,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,497.0789,474.6621,,0,,266.7883799,0.103800455,1.533035994,31.7566668,2430.470964,23.35098677,,,,2.50E+11,47597518999,17210199000,2705008167
122,AUT,1983,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,499.8448,478.6205,,0,,271.8296683,0.145740568,1.40389829,28.7291667,2432.289296,22.57929458,,,,2.59E+11,43780696255,19183586000,2338657317
122,AUT,1984,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,500.1758,477.8907,,0,,281.3170314,0.150056573,1.488556749,27.4933333,2432.911852,22.51240063,,,,2.70E+11,48073282056,19565266000,2205467102
122,AUT,1985,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,502.3944,479.6119,,0,,285.0055607,0.144817642,2.022245438,26.4583333,2434.312025,23.32130693,,,,2.86E+11,54092882890,20816113000,2722085895
122,AUT,1986,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,504.7079,481.6691,,0,,254.8023575,0.041517643,1.21354689,13.1958333,2435.986404,23.2266167,,,,3.02E+11,62229156272,19178587000,4072418637
122,AUT,1987,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,506.3745,483.7955,,0,,238.1453342,0.052535182,1.763830757,16.9375000,2436.057394,23.9171265,,,,3.12E+11,61170731608,19188471000,6569396793
122,AUT,1988,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,507.3307,484.4607,,0,,237.8848223,0.04018331,1.275737183,13.2166667,2437.784929,24.7889086,,,,3.43E+11,68384118962,19380493000,3032562505
122,AUT,1989,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,511.1441,487.5133,,0,,246.9700535,0.06482498,1.254739967,15.7041667,2439.423349,24.92584161,,,,3.61E+11,69894063800,19970217329,2186839957
122,AUT,1990,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,515.398,491.1502,,0,,233.8601845,0.068869572,0.992832526,20.4625000,2441.51207,25.19976159,,,,3.84E+11,83923602340,23306750452,2324512093
122,AUT,1991,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,518.7817,494.1035,,0,,237.3814489,0.035609238,0.914191752,16.5625000,2444.472286,26.38811744,,,,4.23E+11,86119059863,23416595191,2329581794
122,AUT,1992,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,520.8536,497.4179,,0,,230.3628713,0.030613446,1.055190829,17.1875000,2447.471622,25.88240028,,,,4.58E+11,85112068648,21846124076,2367551226
122,AUT,1993,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,521.3791,498.4617,,0,,235.3894653,0.028902415,1.125614701,14.9416667,2451.239021,25.43164154,,,,4.73E+11,73959481490,21716920968,2457136296
122,AUT,1994,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,523.7528,500.7177,,0,,233.2278998,0.024190927,1.313185739,14.6666667,2454.153179,26.1130398,,,,5.02E+11,72596277578,22031685829,2782546528
122,AUT,1995,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,526.3858,502.0292,,0,228.0221117,221.2936807,0.024469159,1.027258857,16.1150000,2456.745187,25.48326828,,,,3.32E+11,12770417939,20780576507,502012145
122,AUT,1996,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,528.8225,504.4601,,0,233.7207488,227.2272159,0.032603203,1.254191814,18.5400000,2457.858748,25.98775695,,,,1.26E+11,13912526226,22877033820,523888972
122,AUT,1997,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,531.1052,505.4899,,0,248.3533644,242.4603455,0.025111585,1.256077205,18.0970833,2460.536805,25.64322497,,,,72891570000,10122833000,3495662000,412378000
122,AUT,1998,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,534.8209,507.847,,0,250.4842722,244.5047594,0.006629035,1.050247101,12.1275833,2463.507602,25.60571509,,,,76346253000,10730850000,3412858000,291913000
122,AUT,1999,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,538.2988,510.3086,,0,,,0.021445314,1.194424862,17.1650000,2466.715488,25.02943676,,,,78027278000,10770629000,3582461000,346096000
122,AUT,2000,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,541.9007,512.283,,0,,,0.055308189,1.273292029,26.0841174,2466.946995,25.62332917,,,,82495594000,13136052000,3482301000,303763000
122,AUT,2001,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,542.7545,513.2122,,0,,,0.041121407,1.876546594,22.7148206,2466.599786,25.02169742,,,,80957987000,13917608000,3384503000,431389000
122,AUT,2002,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,544.434,514.1468,,0,,,0.039593147,2.275723023,23.7205999,2467.393708,23.90976529,,,,79388885000,12694952000,3423329000,345458000
122,AUT,2003,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,545.2962,515.4272,,0,,,0.036036603,2.562378645,26.7381408,2468.407196,24.59698714,,,,42032548000,6202945000,1744010000,139418000
122,AUT,2004,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,547.8528,517.239,,0,,,0.043847393,3.173692617,33.4558661,2469.93318,24.16734133,,,,43419360000,5737993000,1768156000,185483000
122,AUT,2005,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,550.2251,519.2798,,0,,,0.055263316,4.636414463,49.2941589,2472.168541,23.69666279,1.976440946,,3.199441435,45015365000,5640113000,1890733000,259545000
122,AUT,2006,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,553.8292,521.2986,,0,,,0.062943944,5.278911124,61.4308120,2475.384527,23.16907289,3.27214349,,4.045105798,45727192000,6698694000,1730724000,323769000
122,AUT,2007,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,557.4681,522.4828,,0,,,0.058981777,2.674997451,68.3690539,2476.772786,23.37387684,3.794994532,,4.826598144,48562601000,7293443000,2004789000,418176000
122,AUT,2008,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,558.8942,524.0262,,0,,,0.075932765,3.375867295,93.7771335,2480.376077,23.40761701,4.486714126,,4.733191232,51887005000,7834840000,2286993000,424904000
122,AUT,2009,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,554.9973,524.8931,,0,,,0.046478722,3.456456577,61.7549198,2482.802712,22.57745076,2.573293913,,3.550835902,48451954000,6870899000,2308110000,346804000
122,AUT,2010,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,556.751,526.3831,,0,,,0.064082894,3.218493744,78.0611548,2482.816715,21.59672377,2.928978149,,3.097872847,,,,
122,AUT,2011,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,559.546,527.0635,,0,,,0.085227816,3.371344946,106.0339382,2482.886813,22.37878396,1.576001227,,2.233560774,,,,
122,AUT,2012,,,0,0,0,0,,0,0,0,0,0,0,0.0476839,0,0,0,0,0,0,0,560.4127,527.5077,,0,,,0.087031758,3.624504386,108.9044499,2482.938217,22.42889966,1.500468158,,2.380075385,,,,
124,BEL,1960,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,452.9056,,,0,,,,,1.6300001,2382.516856,,,,,,,,
124,BEL,1961,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,457.7641,,,0,,,,,1.5700000,2384.401776,,,,,,,,
124,BEL,1962,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,462.8448,,,0,,,,3.810327816,1.5200000,2392.652028,,,,,,,,
124,BEL,1963,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,467.1044,,,0,,,,4.493404592,1.5000000,2403.58687,,,,,,,,
124,BEL,1964,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,473.8298,,,0,,,,3.929072966,1.4500000,2407.698257,,,,,,,,
124,BEL,1965,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,477.3285,,,0,,,,3.241171439,1.4200000,2413.095434,,,,,,,,
124,BEL,1966,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,480.4356,,,0,,,,2.772784161,1.3600000,2417.716657,,,,,,,,
124,BEL,1967,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,484.2308,,,0,,,,2.775064801,1.3300000,2423.240906,,,,,,,,
124,BEL,1968,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,488.3394,,,0,,,,3.1194529,1.3200000,2426.6608,,,,,,,,
124,BEL,1969,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,494.7587,,,0,,,,3.30144183,1.2700000,2432.750289,,,,,,,,
124,BEL,1970,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,500.3709,476.7989,,0,,,,2.667353416,1.2100000,2435.262059,24.31133648,,,,2.04E+11,73453000000,7492000000,2214000000
124,BEL,1971,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,504.2794,481.7741,,0,,,0,2.68136877,1.6900000,2440.646643,22.93513112,,,,2.20E+11,76869000000,5884000000,2588000000
124,BEL,1972,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,509.4395,487.5164,,0,,,0,2.904667458,1.8200000,2446.368629,22.52110493,,,,2.45E+11,73096000000,7832000000,2828000000
124,BEL,1973,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,515.6259,494.574,,0,,,0,2.851852505,2.8075000,2451.569902,22.65694714,,,,2.81E+11,80700000000,10140000000,2319000000
124,BEL,1974,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,520.09,497.5117,,0,,,0,3.333554543,10.9749994,2454.922456,23.1711022,,,,3.43E+11,1.10E+11,12008000000,2467000000
124,BEL,1975,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,518.1045,499.4203,,0,,,0,4.842615925,10.4325001,2459.328257,23.19441861,,,,7.93E+11,2.07E+11,21037000000,2088000000
124,BEL,1976,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,523.6032,503.9773,,0,,,0,4.796044369,11.6300001,2462.945284,22.83014996,,,,4.62E+11,92550000000,13686000000,
124,BEL,1977,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,524.2274,506.4707,,0,,,0,5.372709171,12.5650001,2465.193866,22.697603,,,,5.08E+11,80536000000,14467000000,
124,BEL,1978,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,527.0297,509.9597,,0,,,0,4.269222625,12.9166667,2471.058966,22.68046404,,,,5.50E+11,79247000000,17818000000,
124,BEL,1979,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,529.3438,514.1929,,0,,,0,6.286865034,29.8166665,2473.50962,21.55855626,,,,5.62E+11,83749000000,15596000000,
124,BEL,1980,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,533.6919,514.2003,,0,,325.5704526,0,8.301193099,35.8458328,2475.427705,23.24001288,,,,6.15E+11,1.06E+11,15213000000,
124,BEL,1981,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,533.4122,515.4449,,0,,351.9357508,0,8.982651226,34.2941662,2478.51576,19.68492246,,,,5.51E+11,98209000000,12135000000,
124,BEL,1982,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,534.0055,516.8994,,0,,370.2686859,0,8.589350782,31.7566668,2477.836084,18.7857528,,,,5.41E+11,1.20E+11,15095000000,
124,BEL,1983,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,534.3168,516.9864,,0,,377.2994918,0,8.309233742,28.7291667,2478.459703,17.73251136,,,,5.19E+11,1.26E+11,16956000000,
124,BEL,1984,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,536.7533,517.3104,,0,,387.5919689,0,7.812220273,27.4933333,2478.683743,17.7110246,,,,5.49E+11,1.39E+11,17662000000,
124,BEL,1985,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,538.3916,520.0436,,0,,389.0436104,0,6.451048806,26.4583333,2481.553859,18.20126475,,,,5.87E+11,1.55E+11,18223000000,
124,BEL,1986,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,540.1979,522.3005,,0,,361.1799325,0,4.801830561,13.1958333,2482.845502,18.42369625,,,,5.99E+11,1.78E+11,18871000000,
124,BEL,1987,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,542.4784,524.3022,,0,,345.293669,0,3.686857494,16.9375000,2485.486657,18.89925715,,,,6.44E+11,1.89E+11,20246000000,
124,BEL,1988,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,547.0934,526.3699,,0,,346.6092453,0,3.524373363,13.2166667,2484.793413,20.93763407,,,,7.59E+11,2.35E+11,19803000000,
124,BEL,1989,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,550.5038,529.0109,,0,,355.1866445,0,3.38797232,15.7041667,2485.976321,22.61389946,,,,8.61E+11,2.97E+11,20788000000,
124,BEL,1990,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,553.593,531.1165,,0,,340.5762453,0,3.430935489,20.4625000,2485.588868,23.80741337,,,,9.46E+11,3.57E+11,24731000000,
124,BEL,1991,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,555.4095,534.2648,,0,,343.7212028,0,3.82730144,16.5625000,2489.167726,22.41006117,,,,9.26E+11,3.48E+11,18715000000,
124,BEL,1992,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,556.9285,536.041,,0,,338.2746658,0,3.42254323,17.1875000,2490.659155,22.31167348,,,,9.96E+11,3.29E+11,22874000000,
124,BEL,1993,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,555.962,535.6711,,0,,345.8020479,0,3.350117948,14.9416667,2490.486369,21.96103662,,,,1.04E+12,2.66E+11,15807000000,
124,BEL,1994,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,559.138,537.7551,,0,,342.6756468,0,2.963115201,14.6666667,2491.866767,21.35616253,,,,1.07E+12,2.64E+11,15169000000,
124,BEL,1995,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,561.4948,539.2996,,0,337.9113201,331.3318008,0,2.564943847,16.1150000,2493.362886,21.56648392,,,,1.18E+12,3.12E+11,15768500000,102400000
124,BEL,1996,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,562.9091,541.2186,,0,344.1631227,337.0683511,0,3.158706802,18.5400000,2494.726517,21.40490691,,,,1.17E+12,3.42E+11,18313400000,109800000
124,BEL,1997,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,566.5765,542.9127,,0,359.3870044,352.2114268,0,2.883399941,18.0970833,2495.366042,22.00954222,,,,1.25E+12,3.56E+11,19794100000,116800000
124,BEL,1998,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,568.4868,545.1502,,0,360.247284,354.2632058,0,2.416942988,12.1275833,2497.197133,22.11317985,,,,75721400000,16684500000,1275900000,111500000
124,BEL,1999,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,571.9653,547.3484,,0,,,0,2.886215464,17.1650000,2499.840625,22.15776023,,,,80754400000,16586600000,1330400000,117900000
124,BEL,2000,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,575.5698,550.0703,,0,,,0,4.527983726,26.0841174,2502.781231,22.31391171,,,,86477900000,17876800000,1378000000,117400000
124,BEL,2001,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,576.3741,551.574,,0,,,0,4.0052681,22.7148206,2503.780896,22.49501332,,,,88473400000,17165100000,1329600000,106000000
124,BEL,2002,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,577.7247,552.9382,,0,,,0,4.331738727,23.7205999,2506.411123,21.14815678,4.485561214,,4.433623924,85444200000,15030800000,1451200000,109200000
124,BEL,2003,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,578.528,553.9293,,0,,,0,5.293962864,26.7381408,2507.797657,20.90092273,3.382440701,,3.350479003,86426500000,15097200000,1285600000,76700000
124,BEL,2004,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,581.7498,555.4687,,0,,,0,5.632358057,33.4558661,2509.379126,21.95917997,3.080612152,,3.310735291,49576300000,7265700000,734800000,57100000
124,BEL,2005,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,583.4858,556.4421,,0,,,0,6.987596449,49.2941589,2510.023172,22.81270889,1.98846365,,2.232537173,54128400000,7778900000,811200000,61500000
124,BEL,2006,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,586.1171,557.9043,,0,,,0,7.876634577,61.4308120,2510.969667,22.69046444,1.841111939,,2.229182506,57338700000,8079800000,969600000,68000000
124,BEL,2007,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,588.9598,559.6287,,0,,,0,7.008900559,68.3690539,2512.872992,23.41525761,1.492370127,,1.353976151,62247400000,9228700000,1172800000,98300000
124,BEL,2008,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,589.9401,561.8257,,0,,,0,9.200623673,93.7771335,2515.694029,23.6730171,-0.826323409,,-1.280925326,66874000000,8942200000,1339200000,105500000
124,BEL,2009,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,587.0996,562.8118,,0,,,0,7.458383296,61.7549198,2516.805558,22.60504411,-1.081662513,,1.098716089,63662700000,7288900000,1245500000,72100000
124,BEL,2010,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,589.4108,564.8654,,0,,,0,8.791204827,78.0611548,2517.760034,21.81889644,1.649748331,,1.256836094,,,,
124,BEL,2011,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,591.1495,565.2292,,0,,,0,10.75099697,106.0339382,2518.986231,22.33778707,-1.041098988,,-0.656475085,,,,
124,BEL,2012,,,0,0,0,0,,0,0,0,0,0,0,0.0508287,0,0,0,0,0,0,0,591.0057,565.4967,,0,,,0,11.46654999,108.9044499,2520.386808,22.32936841,-0.047142813,,-0.795533088,,,,
128,DNK,1960,,,0,0,0,0,,0,0,0,0,,,0.0481041,,,,,,,,,,,0,,,,,1.6300001,2544.734419,,,,,,,,
128,DNK,1961,,,0,0,0,0,,0,0,0,0,,,0.0481041,,,,,,,,,,,0,,,,,1.5700000,2549.853788,,,,,,,,
128,DNK,1962,,,0,0,0,0,,0,0,0,0,,,0.0481041,,,,,,,,,,,0,,,,0.8331702,1.5200000,2559.324579,,,,,,,,
128,DNK,1963,,,0,0,0,0,,0,0,0,0,,,0.0481041,,,,,,,,,,,0,,,,0.62024503,1.5000000,2562.173736,,,,,,,,
128,DNK,1964,,,0,0,0,0,,0,0,0,0,,,0.0481041,,,,,,,,,,,0,,,,0.858935018,1.4500000,2569.182784,,,,,,,,
128,DNK,1965,,,0,0,0,0,,0,0,0,0,0,0,0.0481041,0,0,0,0,0,0,0,638.6741,,,0,,,,1.086784114,1.4200000,2572.520707,,,,,,,,
128,DNK,1966,,,0,0,0,0,,0,0,0,0,0,0,0.0481041,0,0,0,0,0,0,0,643.7861,,,0,,,,1.312727431,1.3600000,2578.170617,16.33279891,,,,,,,
