year,country,sector,M,D,OUT,Mw,Dw,TLS
1996,AGO,B0609,1683.610800,666.643900,5105.173400,55.348300,0.111600,11.224600
1996,AGO,F,3219.727900,1381.677500,8951.463900,32.914700,5.004000,39.220600
1996,AGO,F09,3146.997100,1358.043200,8627.298100,32.342000,4.996500,38.981000
1996,ARE,B06,5053.835500,4128.228700,23684.654900,170.820900,74.021300,61.158400
1996,ARE,B0609,6443.400400,5258.872700,26789.060900,189.067600,83.508900,80.848000
1996,ARE,F,55957.251700,43822.431700,110849.870400,645.955300,373.526800,814.887700
1996,ARE,F09,54567.686800,42691.787700,107745.464400,627.708600,364.039200,795.198100
1996,ARG,B06,3939.723700,3654.386300,15482.004200,105.516300,0.621800,89.890000
1996,ARG,B0609,4662.515800,4326.915900,17148.713500,112.923700,0.890400,109.880200
1996,ARG,F,176857.228800,166382.418400,424063.960300,588.173400,101.580300,3964.589300
1996,ARG,F09,176134.436700,165709.888800,422397.251000,580.766000,101.311700,3944.599100
1996,AUS,B06,678.132600,612.991200,6946.821500,34.617600,18.730400,12.075800
1996,AUS,B0609,2698.318700,2476.382800,10926.090500,49.657200,27.557100,33.523000
1996,AUS,F,374260.160100,338242.347700,767431.591000,2942.262100,1936.052800,9183.986100
1996,AUS,F09,372239.974000,336378.956100,763452.322000,2927.222500,1927.226100,9162.538900
1996,AUT,B06,162.074000,116.461800,266.386900,1.795100,0.484400,5.980500
1996,AUT,B0609,182.229000,131.797800,311.947100,1.870400,0.505900,6.886500
1996,AUT,F,173434.284100,135731.099100,390181.565400,273.935100,94.062600,4539.146000
1996,AUT,F09,173414.129100,135715.763100,390136.005200,273.859800,94.041100,4538.240000
1996,BEL,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1996,BEL,B0609,4.746200,3.572300,37.117000,0.028900,0.009100,0.243200
1996,BEL,F,296222.483800,214310.059800,555407.965100,1376.126800,515.966100,8729.731800
1996,BEL,F09,296217.737600,214306.487500,555370.848100,1376.097900,515.957000,8729.488600
1996,BGD,B06,107.290900,84.346100,486.634700,16.592200,9.478800,1.117300
1996,BGD,B0609,116.823000,92.438100,511.717900,17.181200,9.823000,1.258300
1996,BGD,F,23309.096400,20253.374200,60650.968500,714.946200,451.178100,443.473000
1996,BGD,F09,23299.564300,20245.282200,60625.885300,714.357200,450.833900,443.332000
1996,BGR,B06,4.855100,2.868000,18.115800,0.218400,0.000300,0.294400
1996,BGR,B0609,4.925400,2.922400,18.236100,0.219100,0.000300,0.298300
1996,BGR,F,10951.271400,8327.560400,22660.714700,128.493900,12.874300,442.874300
1996,BGR,F09,10951.201100,8327.506000,22660.594400,128.493200,12.874300,442.870400
1996,BLR,B06,41.773500,31.186000,117.580300,1.176100,0.877500,4.551300
1996,BLR,B0609,57.378600,43.339200,157.835000,1.357900,1.018000,6.060700
1996,BLR,F,16755.082800,12917.776400,30799.019300,121.063400,99.773200,1024.337800
1996,BLR,F09,16739.477700,12905.623200,30758.764600,120.881600,99.632700,1022.828400
1996,BRA,B06,7109.367200,6622.928300,14520.566000,137.850800,29.724400,586.389300
1996,BRA,B0609,7766.646500,7247.004300,16088.946600,141.363700,30.598400,638.442400
1996,BRA,F,583595.232200,549071.199700,1351244.266400,1844.611800,681.882700,30967.619600
1996,BRA,F09,582937.952900,548447.123700,1349675.885800,1841.098900,681.008700,30915.566500
1996,BRN,B06,841.534700,669.490400,2930.222800,35.616500,34.676300,-0.525300
1996,BRN,B0609,942.521000,757.503200,3194.929300,36.948600,35.952500,-0.582500
1996,BRN,F,3980.233400,3484.183600,7627.216300,49.183100,46.770700,-4.925000
1996,BRN,F09,3879.247100,3396.170800,7362.509800,47.851000,45.494500,-4.867800
1996,CAN,B06,7837.679300,6466.595200,22111.471800,160.212800,48.145000,97.969100
1996,CAN,B0609,10274.253300,8489.131500,27117.981500,178.026300,53.956400,137.549900
1996,CAN,F,493634.093000,385992.182700,1075366.912800,1656.274300,723.670800,10306.352400
1996,CAN,F09,491197.519000,383969.646400,1070360.403100,1638.460800,717.859400,10266.771600
1996,CHE,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1996,CHE,B0609,79.021900,68.676000,159.007800,1.019100,0.554400,0.759300
1996,CHE,F,343986.460700,290989.334300,675726.572000,5907.402100,3308.053500,1506.367000
1996,CHE,F09,343907.438800,290920.658300,675567.564200,5906.383000,3307.499100,1505.607700
1996,CHL,B06,56.611700,43.571300,126.511100,0.444300,0.073100,2.776800
1996,CHL,B0609,125.346700,105.389000,388.746100,0.842000,0.170700,6.053100
1996,CHL,F,60187.064200,51106.028500,132298.144800,945.485800,358.941100,2800.969200
1996,CHL,F09,60118.329200,51044.210800,132035.909800,945.088100,358.843500,2797.692900
1996,CHN,B06,5420.733200,5007.697400,16858.203900,71.775400,0.004600,167.275900
1996,CHN,B0609,6440.433600,5962.500800,18667.135700,76.207900,0.005800,200.686300
1996,CHN,F,1295033.332900,1206411.473100,2115945.273600,4455.732000,2439.032900,27750.196800
1996,CHN,F09,1294013.632500,1205456.669700,2114136.341800,4451.299500,2439.031700,27716.786400
1996,CIV,B06,14.792900,10.191100,22.587800,0.059900,0.002400,0.079200
1996,CIV,B0609,20.111500,14.074100,29.823300,0.073400,0.003700,0.112800
1996,CIV,F,9462.394700,7618.738500,20869.525200,67.361000,12.463200,299.445100
1996,CIV,F09,9457.076100,7614.855500,20862.289700,67.347500,12.461900,299.411500
1996,CMR,B06,320.105000,214.377600,969.336200,1.338200,1.133100,3.717700
1996,CMR,B0609,359.297600,240.383400,1069.157000,1.523000,1.290200,4.673100
1996,CMR,F,6096.214600,4988.510700,16074.164800,75.616000,56.824200,277.487900
1996,CMR,F09,6057.022000,4962.504900,15974.344000,75.431200,56.667100,276.532500
1996,COD,B06,46.387000,32.389000,257.315900,7.473600,0.011800,0.167100
1996,COD,B0609,64.044000,46.927200,310.614300,8.425200,0.095600,0.229500
1996,COD,F,4994.715000,4015.155400,14040.672900,144.839500,27.284600,23.002300
1996,COD,F09,4977.058000,4000.617200,13987.374500,143.887900,27.200800,22.939900
1996,COL,B06,1569.286700,1152.573300,5602.996000,276.192300,0.034800,13.173100
1996,COL,B0609,1598.323600,1180.128000,5664.374600,276.404700,0.038100,14.002200
1996,COL,F,83071.818000,72805.472300,175247.507400,548.118200,51.785200,2134.779000
1996,COL,F09,83042.781100,72777.917600,175186.128800,547.905800,51.781900,2133.949900
1996,CRI,B06,0.081800,0.047900,0.253600,0.017700,0.006100,0.005400
1996,CRI,B0609,0.115000,0.070900,0.335100,0.020300,0.007200,0.008100
1996,CRI,F,9122.956700,6484.792600,20154.449900,397.727500,158.602000,395.545600
1996,CRI,F09,9122.923500,6484.769600,20154.368400,397.724900,158.600900,395.542900
1996,CYP,B06,6.084800,5.689300,13.104900,4.924600,4.918600,0.039300
1996,CYP,B0609,6.222600,5.803000,13.324600,5.004800,4.998800,0.041200
1996,CYP,F,9612.973000,6996.905100,18949.244800,1435.453200,1427.630600,158.394100
1996,CYP,F09,9612.835200,6996.791400,18949.025100,1435.373000,1427.550400,158.392200
1996,CZE,B06,20.584300,16.777000,34.388700,0.055200,0.014100,0.877600
1996,CZE,B0609,57.799700,41.485800,103.365700,0.082100,0.031200,8.296000
1996,CZE,F,80390.796900,64781.693700,144222.620900,185.407100,65.736300,2656.107600
1996,CZE,F09,80353.581500,64756.984900,144153.643900,185.380200,65.719200,2648.689200
1996,DEU,B06,3050.669700,2674.665400,3728.831800,8.722200,7.239700,95.960500
1996,DEU,B0609,3782.793900,3307.553200,4840.901400,77.582600,65.406200,147.403800
1996,DEU,F,1901504.552700,1643131.001900,4221157.732700,9792.457500,8144.114800,56515.884700
1996,DEU,F09,1900772.428500,1642498.114100,4220045.663100,9723.597100,8085.948300,56464.441400
1996,DNK,B06,265.463800,211.762800,2082.009300,1.060200,0.908600,8.668300
1996,DNK,B0609,306.150700,244.280300,2161.145200,1.146800,0.979100,12.758500
1996,DNK,F,136342.782800,106824.906600,301601.833600,495.914700,409.483300,5562.224100
1996,DNK,F09,136302.095900,106792.389100,301522.697700,495.828100,409.412800,5558.133900
1996,EGY,B06,732.307200,588.681600,9501.735000,17.276900,3.980500,25.277700
1996,EGY,B0609,803.376000,642.407200,9750.144900,18.035800,4.246600,28.303000
1996,EGY,F,42346.476400,34801.113700,102540.688300,370.014100,210.638300,882.698000
1996,EGY,F09,42275.407600,34747.388100,102292.278400,369.255200,210.372200,879.672700
1996,ESP,B06,6.114200,4.773000,64.300600,0.285100,0.085300,0.305300
1996,ESP,B0609,50.381900,41.721800,171.911600,1.539400,0.453600,2.729600
1996,ESP,F,539396.409200,456081.099300,1143569.010000,4102.883000,1299.146900,10605.857100
1996,ESP,F09,539352.141500,456044.150500,1143461.399000,4101.628700,1298.778600,10603.432800
1996,EST,B06,32.164900,26.184800,71.232800,0.147700,0.020500,0.896200
1996,EST,B0609,66.693200,51.293300,144.008900,0.306000,0.096400,2.344400
1996,EST,F,5107.540300,3389.351400,9471.097800,54.322300,26.375900,189.848700
1996,EST,F09,5073.012000,3364.242900,9398.321700,54.164000,26.300000,188.400500
1996,FIN,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1996,FIN,B0609,1.301600,1.044300,2.532900,0.009500,0.001600,0.122000
1996,FIN,F,119485.153300,96220.129400,239259.364700,907.406200,393.336800,4324.243200
1996,FIN,F09,119483.851700,96219.085100,239256.831800,907.396700,393.335200,4324.121200
1996,FRA,B06,48.657000,41.929000,257.054400,0.521600,0.000100,3.475600
1996,FRA,B0609,202.461300,178.748500,423.185600,0.978800,0.000300,13.488300
1996,FRA,F,1223608.268500,1052963.288600,2705762.956800,2449.268000,653.791900,50098.811400
1996,FRA,F09,1223454.464200,1052826.469100,2705596.825600,2448.810800,653.791700,50088.798700
1996,GBR,B06,6940.272800,6084.406500,26740.159400,110.765800,34.466600,245.001700
1996,GBR,B0609,9687.222800,8506.282800,33048.812300,127.908200,40.260600,369.926100
1996,GBR,F,1085770.209900,928565.009200,2389332.888700,4062.522100,1758.708800,33365.055500
1996,GBR,F09,1083023.259900,926143.132900,2383024.235800,4045.379700,1752.914800,33240.131100
1996,GRC,B06,13.617000,11.017900,17.923600,0.487200,0.370800,0.716100
1996,GRC,B0609,23.284800,19.311900,40.590700,0.600500,0.458100,1.386800
1996,GRC,F,108100.181600,93164.318100,242714.344600,785.395000,622.212400,2576.306200
1996,GRC,F09,108090.513800,93156.024100,242691.677500,785.281700,622.125100,2575.635500
1996,HKG,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1996,HKG,B0609,97.906700,73.397900,119.863200,6.843300,2.849700,0.765000
1996,HKG,F,169547.918500,141137.728700,327678.914400,8507.869800,3965.584800,1338.368300
1996,HKG,F09,169450.011800,141064.330800,327559.051200,8501.026500,3962.735100,1337.603300
1996,HRV,B06,14.269400,9.336800,77.335900,0.785100,0.659400,2.515300
1996,HRV,B0609,56.907000,40.256900,139.175500,1.797000,1.512100,4.945500
1996,HRV,F,21740.315700,17414.298600,41358.646800,508.336600,431.888100,840.224800
1996,HRV,F09,21697.678100,17383.378500,41296.807200,507.324700,431.035400,837.794600
1996,HUN,B06,40.984700,30.421200,70.351200,0.788500,0.619900,2.819600
1996,HUN,B0609,55.412500,41.417900,108.780900,0.878400,0.690500,3.813100
1996,HUN,F,49162.506400,39111.112500,90809.057000,145.788100,114.073700,1843.957600
1996,HUN,F09,49148.078600,39100.115800,90770.627300,145.698200,114.003100,1842.964100
1996,IDN,B06,3237.405900,2725.471900,15756.751200,23.982700,18.095700,44.392000
1996,IDN,B0609,4166.496300,3507.426800,17930.381600,28.842600,22.114700,55.571600
1996,IDN,F,225968.561500,192572.102300,475782.421700,1212.782200,1068.887500,3299.534900
1996,IDN,F09,225039.471100,191790.147400,473608.791300,1207.922300,1064.868500,3288.355300
1996,IND,B06,3756.540800,3402.902400,8290.605600,35.795600,0.012900,240.854700
1996,IND,B0609,3882.003500,3515.715200,9649.675600,36.282900,0.072600,250.169100
1996,IND,F,376081.797800,346274.910200,727607.452300,878.367700,501.764700,17306.261200
1996,IND,F09,375956.335100,346162.097400,726248.382300,877.880400,501.705000,17296.946800
1996,IRL,B06,19.688000,10.517400,32.161000,2.118100,0.001500,0.634200
1996,IRL,B0609,53.314400,31.897600,76.638600,3.365100,0.004300,2.016000
1996,IRL,F,84957.767300,63819.513900,155007.890800,888.077000,41.574000,2628.614000
1996,IRL,F09,84924.140900,63798.133700,154963.413200,886.830000,41.571200,2627.232200
1996,ISL,B06,0.094000,0.070100,0.307000,0.013300,0.009500,0.007100
1996,ISL,B0609,0.107000,0.081400,0.343700,0.014000,0.010000,0.008100
1996,ISL,F,6419.568000,5128.356400,12818.577600,239.522100,178.077100,338.672300
1996,ISL,F09,6419.555000,5128.345100,12818.540900,239.521400,178.076600,338.671300
1996,ISR,B06,59.532200,40.917800,202.584100,4.110900,1.851900,4.739300
1996,ISR,B0609,87.804100,62.194300,263.015900,4.753500,2.173700,6.714700
1996,ISR,F,74354.751100,56820.630400,179488.694100,1016.081900,570.728100,3820.535000
1996,ISR,F09,74326.479200,56799.353900,179428.262300,1015.439300,570.406300,3818.559600
1996,ITA,B06,3706.312300,2401.931800,9279.495800,698.974200,4.592100,96.247400
1996,ITA,B0609,3732.034100,2420.940500,9552.501500,703.483700,4.616500,97.790200
1996,ITA,F,1199148.111900,1054356.497800,2421610.767100,10815.028100,3425.868800,38668.155200
1996,ITA,F09,1199122.390100,1054337.489100,2421337.761400,10810.518600,3425.844400,38666.612400
1996,JOR,B06,23.824300,13.163800,61.891600,1.117700,0.000900,0.601300
1996,JOR,B0609,42.115000,23.954700,109.932100,1.503200,0.002000,1.265400
1996,JOR,F,6528.517600,3770.040100,12716.719500,53.656000,7.761300,256.384800
1996,JOR,F09,6510.226900,3759.249200,12668.679000,53.270500,7.760200,255.720700
1996,JPN,B06,352.328400,340.228900,904.771500,0.556800,0.544700,11.612400
1996,JPN,B0609,1693.841000,1584.051200,3361.882200,6.605200,3.144700,111.810900
1996,JPN,F,3776343.975300,3542260.116300,8531790.074000,21719.367000,15033.130000,118546.141300
1996,JPN,F09,3775002.462700,3541016.294000,8529332.963300,21713.318600,15030.530000,118445.942800
1996,KAZ,B06,4461.687700,3976.065000,7878.094800,14.135100,9.379900,145.782700
1996,KAZ,B0609,4665.201200,4152.610700,8256.935100,14.495200,9.625400,166.533300
1996,KAZ,F,15439.972100,12883.816100,32796.521700,31.954800,21.365700,468.288600
1996,KAZ,F09,15236.458600,12707.270400,32417.681400,31.594700,21.120200,447.538000
1996,KHM,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1996,KHM,B0609,3.068000,2.626400,7.764200,0.034400,0.000400,0.044700
1996,KHM,F,2449.279000,2000.390800,5840.104600,22.661500,2.912900,36.689600
1996,KHM,F09,2446.211000,1997.764400,5832.340400,22.627100,2.912500,36.644900
1996,KOR,B06,29.747000,22.656100,131.221900,2.526000,1.306900,0.997700
1996,KOR,B0609,31.543200,24.114000,143.312100,2.576300,1.334700,1.075100
1996,KOR,F,654343.004600,538155.913800,1227967.984900,11972.145300,7102.665900,20381.704800
1996,KOR,F09,654341.208400,538154.455900,1227955.894700,11972.095000,7102.638100,20381.627400
1996,LAO,B06,1.603300,1.031900,18.031400,0.069000,0.006500,0.034400
1996,LAO,B0609,7.255300,5.640000,36.699500,0.127700,0.013300,0.117200
1996,LAO,F,983.476000,668.591000,2836.312500,9.780700,1.246500,27.749200
1996,LAO,F09,977.824000,663.982900,2817.644400,9.722000,1.239700,27.666400
1996,LTU,B06,13.244500,8.831000,31.753800,0.993500,0.657700,0.856700
1996,LTU,B0609,13.914100,9.290600,38.967000,1.011900,0.670100,0.905200
1996,LTU,F,8007.068900,5959.194200,15931.523800,85.976300,59.463400,405.231100
1996,LTU,F09,8006.399300,5958.734600,15924.310600,85.957900,59.451000,405.182600
1996,LUX,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1996,LUX,B0609,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1996,LUX,F,19713.299600,9299.127400,39143.129500,77.750000,9.134500,562.505700
1996,LUX,F09,19713.299600,9299.127400,39143.129500,77.750000,9.134500,562.505700
1996,LVA,B06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1996,LVA,B0609,0.015700,0.011800,0.187900,0.002300,0.001300,0.000900
1996,LVA,F,5557.048300,4243.026100,11105.248600,118.930000,68.584600,232.863100
1996,LVA,F09,5557.032600,4243.014300,11105.060700,118.927700,68.583300,232.862200
1996,MAR,B06,1.494900,1.177600,8.034700,0.058100,0.000400,0.151400
1996,MAR,B0609,3.655100,2.952000,31.872100,0.083400,0.000800,0.364600
1996,MAR,F,30424.730000,24592.428500,70352.139300,198.610700,52.938200,1724.912000
1996,MAR,F09,30422.569800,24590.654100,70328.301900,198.585400,52.937800,1724.698800
1996,MEX,B06,3156.762400,2730.793400,22659.157800,67.936600,1.323600,22.228200
1996,MEX,B0609,3895.660500,3390.040400,23879.855900,72.864000,1.596400,28.158400
1996,MEX,F,327689.454500,271724.368800,733863.145900,1034.462500,339.216600,5122.309700
1996,MEX,F09,326950.556400,271065.121800,732642.447800,1029.535100,338.943800,5116.379500
1996,MLT,B06,1.664500,1.233500,2.719800,0.107200,0.014000,0.025800
1996,MLT,B0609,9.185600,6.706900,18.406800,0.317500,0.048500,0.190700
1996,MLT,F,5125.061600,3711.387300,8672.790000,69.570100,19.654200,93.030500
1996,MLT,F09,5117.540500,3705.913900,8657.103000,69.359800,19.619700,92.865600
1996,MMR,B06,190.924300,117.579900,365.024700,21.690200,10.030400,2.166600
1996,MMR,B0609,192.533800,118.717100,368.267800,21.752400,10.061800,2.183000
1996,MMR,F,7010.622900,6258.376600,13814.881000,78.942800,47.110000,27.561100
1996,MMR,F09,7009.013400,6257.239400,13811.637900,78.880600,47.078600,27.544700
1996,MYS,B06,9332.886800,6785.359100,14621.438300,321.466700,10.463000,41.939000
1996,MYS,B0609,10103.021000,7323.338300,16045.339300,332.157300,11.570000,46.020600
1996,MYS,F,166632.435400,118281.918400,261869.584300,1261.450400,250.548500,575.406100
1996,MYS,F09,165862.301200,117743.939200,260445.683300,1250.759800,249.441500,571.324500
1996,NGA,B06,3340.130000,2739.260200,12264.224500,375.939500,0.272700,24.417900
1996,NGA,B0609,3346.722200,2744.837300,12277.875600,376.263800,0.273500,24.474700
1996,NGA,F,32843.994400,29373.142900,76758.904200,521.562400,14.383400,651.646500
1996,NGA,F09,32837.402200,29367.565800,76745.253100,521.238100,14.382600,651.589700
1996,NLD,B06,1885.805400,1214.247500,12289.504500,16.578800,6.292500,13.088100
1996,NLD,B0609,3381.752900,2263.999300,15794.204400,18.241600,7.607400,40.237400
1996,NLD,F,403821.216800,300602.881300,810996.470900,3750.519500,1823.932500,10604.686300
1996,NLD,F09,402325.269300,299553.129500,807491.771000,3748.856700,1822.617600,10577.537000
1996,NOR,B06,3216.452400,2567.984500,26928.507800,224.260300,61.150100,140.328800
1996,NOR,B0609,3831.078600,3060.904600,28242.373500,242.753300,67.628700,172.886900
1996,NOR,F,117296.131800,92815.878500,240522.230300,4603.739700,1662.829300,4928.204900
1996,NOR,F09,116681.505600,92322.958400,239208.364600,4585.246700,1656.350700,4895.646800
1996,NZL,B06,98.047300,85.550500,309.397000,2.001100,1.705500,2.118200
1996,NZL,B0609,243.344000,212.650300,522.376300,3.045600,2.587400,5.466200
1996,NZL,F,71554.829700,62675.364000,135445.419700,248.295900,205.186800,1246.887300
1996,NZL,F09,71409.533000,62548.264200,135232.440400,247.251400,204.304900,1243.539300
1996,PAK,B06,637.827900,538.760600,1686.360400,31.602800,23.219500,18.528900
1996,PAK,B0609,682.988400,577.479500,1797.891400,32.326300,23.769500,19.848800
1996,PAK,F,54472.535400,50332.323000,120830.608800,537.347300,435.859500,498.703300
1996,PAK,F09,54427.374900,50293.604100,120719.077800,536.623800,435.309500,497.383400
1996,PER,B06,575.618600,528.210200,1519.401000,5.978600,0.160300,17.752700
1996,PER,B0609,873.262900,809.131000,2423.073300,6.787300,0.297600,21.447500
